"shiny_file","id","variation","shiny_jpeg","shiny_primary_colour","shiny_second_colour","shiny_primary_colour_count","shiny_second_colour_count","shiny_primary_red","shiny_primary_green","shiny_primary_blue","shiny_second_red","shiny_second_green","shiny_second_blue","non_shiny_file","non_shiny_jpeg","non_shiny_primary_colour","non_shiny_second_colour","non_shiny_primary_colour_count","non_shiny_second_colour_count","non_shiny_primary_red","non_shiny_primary_green","non_shiny_primary_blue","non_shiny_second_red","non_shiny_second_green","non_shiny_second_blue","distance_primary","distance_second","primary_col_count","secondary_col_count","primary_col_pc","secondary_col_pc","distance_overall"
"pokemon_icon_197_00_shiny.png","197","_00","pokemon_icon_197_00_shiny.jpeg","#475456","#76BCE0",5942,1180,71,84,86,118,188,224,"pokemon_icon_197_00.png","pokemon_icon_197_00.jpeg","#3E4C4F","#DED68A",5941,1219,62,76,79,222,214,138,13.9283882771841,137.433620340876,11883,2399,0.83202632684498,0.16797367315502,116.687992857274
"pokemon_icon_198_00_shiny.png","198","_00","pokemon_icon_198_00_shiny.jpeg","#924A80","#CEA690",2818,609,146,74,128,206,166,144,"pokemon_icon_198_00.png","pokemon_icon_198_00.jpeg","#314D60","#AAA38E",2852,506,49,77,96,170,163,142,102.186104730536,36.1801050302511,5670,1115,0.835666912306559,0.164333087693441,47.0270747672912
"pokemon_icon_198_01_shiny.png","198","_01","pokemon_icon_198_01_shiny.jpeg","#934B82","#D3B093",2417,561,147,75,130,211,176,147,"pokemon_icon_198_01.png","pokemon_icon_198_01.jpeg","#314C5F","#B0A891",2408,505,49,76,95,176,168,145,104.067285925982,35.9583091927304,4825,1066,0.819046002376506,0.180953997623493,48.2829008066577
"pokemon_icon_199_00_shiny.png","199","_00","pokemon_icon_199_00_shiny.jpeg","#C1839C","#3E52E0",8844,983,193,131,156,62,82,224,"pokemon_icon_199_00.png","pokemon_icon_199_00.jpeg","#E2BEBE","#C38382",6955,5290,226,190,190,195,131,130,75.6703376495705,170.0764533967,15799,6273,0.715793765857195,0.284206234142805,143.245646760159
"pokemon_icon_200_00_shiny.png","200","_00","pokemon_icon_200_00_shiny.jpeg","#5C6434","#929956",2125,2027,92,100,52,146,153,86,"pokemon_icon_200_00.png","pokemon_icon_200_00.jpeg","#3E5E6E","#728A99",2114,2006,62,94,110,114,138,153,65.57438524302,75.7495874576225,4239,4033,0.51245164410058,0.48754835589942,70.7886843469489
"pokemon_icon_201_00_shiny.png","201","_00","pokemon_icon_201_00_shiny.jpeg","#4473B1","#284D86",875,659,68,115,177,40,77,134,"pokemon_icon_201_00.png","pokemon_icon_201_00.jpeg","#29333B","#999DA0",1396,207,41,51,59,153,157,160,136.926987843887,140.872282582487,2271,866,0.723940070130698,0.276059929869302,139.783144793635
"pokemon_icon_201_11_shiny.png","201","_11","pokemon_icon_201_11_shiny.jpeg","#4573B1","#284D86",860,676,69,115,177,40,77,134,"pokemon_icon_201_11.png","pokemon_icon_201_11.jpeg","#29333B","#999DA0",1396,207,41,51,59,153,157,160,137.127677731376,140.872282582487,2256,883,0.718700223000956,0.281299776999044,139.81892607292
"pokemon_icon_201_12_shiny.png","201","_12","pokemon_icon_201_12_shiny.jpeg","#315D9B","#B9C5D7",1707,432,49,93,155,185,197,215,"pokemon_icon_201_12.png","pokemon_icon_201_12.jpeg","#2A343C","#ADB4B7",1702,309,42,52,60,173,180,183,103.706316104662,38.1706693679846,3409,741,0.82144578313253,0.17855421686747,49.8723354479552
"pokemon_icon_201_13_shiny.png","201","_13","pokemon_icon_201_13_shiny.jpeg","#335F9C","#A1B3CC",1606,290,51,95,156,161,179,204,"pokemon_icon_201_13.png","pokemon_icon_201_13.jpeg","#2A343C","#8E9397",1562,261,42,52,60,142,147,151,105.574618161753,64.7610994347687,3168,551,0.851841892981984,0.148158107018016,70.8079531101031
"pokemon_icon_201_14_shiny.png","201","_14","pokemon_icon_201_14_shiny.jpeg","#4272B1","#284B84",1162,699,66,114,177,40,75,132,"pokemon_icon_201_14.png","pokemon_icon_201_14.jpeg","#2B353D","#9FA3A7",1724,240,43,53,61,159,163,167,133.0638944267,152.085502267639,2886,939,0.754509803921569,0.245490196078431,147.41588402904
"pokemon_icon_201_15_shiny.png","201","_15","pokemon_icon_201_15_shiny.jpeg","#4270AF","#264981",1041,597,66,112,175,38,73,129,"pokemon_icon_201_15.png","pokemon_icon_201_15.jpeg","#2A353C","#A9AFB3",1533,248,42,53,60,169,175,179,131.461020838878,173.392618066629,2574,845,0.752851711026616,0.247148288973384,163.02929555787
"pokemon_icon_201_16_shiny.png","201","_16","pokemon_icon_201_16_shiny.jpeg","#2F5C9C","#8BA3C2",1496,239,47,92,156,139,163,194,"pokemon_icon_201_16.png","pokemon_icon_201_16.jpeg","#29343B","#8F9497",1519,208,41,52,59,143,148,151,105.09519494249,45.7165178026498,3015,447,0.870883882149047,0.129116117850953,53.3832620780712
"pokemon_icon_201_17_shiny.png","201","_17","pokemon_icon_201_17_shiny.jpeg","#4474B2","#274D87",942,870,68,116,178,39,77,135,"pokemon_icon_201_17.png","pokemon_icon_201_17.jpeg","#2A343C","#AFB4B8",1700,297,42,52,60,175,180,184,136.733317081098,177.499295773251,2642,1167,0.69362037280126,0.30637962719874,165.009430419157
"pokemon_icon_201_18_shiny.png","201","_18","pokemon_icon_201_18_shiny.jpeg","#4473B1","#284E88",1507,974,68,115,177,40,78,136,"pokemon_icon_201_18.png","pokemon_icon_201_18.jpeg","#2A353D","#959A9E",2265,313,42,53,61,149,154,158,134.074606096755,134.688529578431,3772,1287,0.745601897608223,0.254398102391777,134.532348609679
"pokemon_icon_201_19_shiny.png","201","_19","pokemon_icon_201_19_shiny.jpeg","#4978B4","#284D86",645,541,73,120,180,40,77,134,"pokemon_icon_201_19.png","pokemon_icon_201_19.jpeg","#29333B","#8F9498",1053,167,41,51,59,143,148,152,142.919557793886,126.388290596875,1698,708,0.70573566084788,0.29426433915212,131.25285301395
"pokemon_icon_201_20_shiny.png","201","_20","pokemon_icon_201_20_shiny.jpeg","#4677B5","#284D86",755,585,70,119,181,40,77,134,"pokemon_icon_201_20.png","pokemon_icon_201_20.jpeg","#28333B","#94989B",1205,184,40,51,59,148,152,155,142.856571427429,133.154046127033,1960,769,0.718211799193844,0.281788200806156,135.888103274708
"pokemon_icon_201_21_shiny.png","201","_21","pokemon_icon_201_21_shiny.jpeg","#4676B3","#295089",716,715,70,118,179,41,80,137,"pokemon_icon_201_21.png","pokemon_icon_201_21.jpeg","#29343B","#989DA0",1312,176,41,52,59,152,157,160,139.989285304269,137.036491490406,2028,891,0.694758478931141,0.305241521068859,137.937806765552
"pokemon_icon_201_22_shiny.png","201","_22","pokemon_icon_201_22_shiny.jpeg","#335F9D","#C1CADA",1371,364,51,95,157,193,202,218,"pokemon_icon_201_22.png","pokemon_icon_201_22.jpeg","#2B353C","#B3B9BE",1343,291,43,53,60,179,185,190,106.004716876184,35.6230262611138,2714,655,0.805580290887504,0.194419709112496,49.3066140773415
"pokemon_icon_201_23_shiny.png","201","_23","pokemon_icon_201_23_shiny.jpeg","#2A518D","#4A77B3",1225,1190,42,81,141,74,119,179,"pokemon_icon_201_23.png","pokemon_icon_201_23.jpeg","#2A343C","#969B9E",2186,305,42,52,60,150,155,158,86.0348766489498,86.6775634175304,3411,1495,0.695271096616388,0.304728903383612,86.4817181833216
"pokemon_icon_201_24_shiny.png","201","_24","pokemon_icon_201_24_shiny.jpeg","#305D9C","#9AB0CE",2004,307,48,93,156,154,176,206,"pokemon_icon_201_24.png","pokemon_icon_201_24.jpeg","#29333B","#979CA0",1997,289,41,51,59,151,156,160,105.933941680653,50.2493781056044,4001,596,0.870350228409832,0.129649771590167,57.4688690542077
"pokemon_icon_201_25_shiny.png","201","_25","pokemon_icon_201_25_shiny.jpeg","#4476B5","#264B86",1607,813,68,118,181,38,75,134,"pokemon_icon_201_25.png","pokemon_icon_201_25.jpeg","#2B363E","#979B9D",2213,314,43,54,62,151,155,157,137.411789887185,140.349563590344,3820,1127,0.772185162724884,0.227814837275116,139.680295152208
"pokemon_icon_201_26_shiny.png","201","_26","pokemon_icon_201_26_shiny.jpeg","#4272B2","#25477E",866,389,66,114,178,37,71,126,"pokemon_icon_201_26.png","pokemon_icon_201_26.jpeg","#2A343D","#9A9FA2",1155,162,42,52,61,154,159,162,134.569684550422,150.761400895587,2021,551,0.785769828926905,0.214230171073095,147.292646732995
"pokemon_icon_201_27_shiny.png","201","_27","pokemon_icon_201_27_shiny.jpeg","#305D9B","#85A1C3",1002,183,48,93,155,133,161,195,"pokemon_icon_201_27.png","pokemon_icon_201_27.jpeg","#29333C","#91969A",1034,153,41,51,60,145,150,154,104.105715501119,44.1134900002256,2036,336,0.858347386172007,0.141652613827993,52.6115455517856
"pokemon_icon_201_28_shiny.png","201","_28","pokemon_icon_201_28_shiny.jpeg","#2F5C9A","#829FC1",1088,226,47,92,154,130,159,193,"pokemon_icon_201_28.png","pokemon_icon_201_28.jpeg","#29333B","#8C9295",1133,182,41,51,59,140,146,149,103.643620160625,46.9574275274956,2221,408,0.844807911753518,0.155192088246482,55.7546761369733
"pokemon_icon_201_29_shiny.png","201","_29","pokemon_icon_201_29_shiny.jpeg","#315F9D","#AABBD1",1666,290,49,95,157,170,187,209,"pokemon_icon_201_29.png","pokemon_icon_201_29.jpeg","#29343C","#93989B",1632,228,41,52,60,147,152,155,106.404887105809,68.3373982530796,3298,518,0.864255765199161,0.135744234800839,73.5048403981828
"pokemon_icon_201_30_shiny.png","201","_30","pokemon_icon_201_30_shiny.jpeg","#4476B5","#284D84",886,469,68,118,181,40,77,132,"pokemon_icon_201_30.png","pokemon_icon_201_30.jpeg","#2A353D","#93979A",1221,177,42,53,61,147,151,154,138.928038926633,131.943169584484,2107,646,0.76534689429713,0.23465310570287,133.582190868548
"pokemon_icon_201_31_shiny.png","201","_31","pokemon_icon_201_31_shiny.jpeg","#305C9B","#9AAEC7",1842,261,48,92,155,154,174,199,"pokemon_icon_201_31.png","pokemon_icon_201_31.jpeg","#29333C","#989D9F",1843,235,41,51,60,152,157,159,103.706316104662,43.5086198356142,3685,496,0.881368093757474,0.118631906242526,50.6499872954199
"pokemon_icon_201_32_shiny.png","201","_32","pokemon_icon_201_32_shiny.jpeg","#4171B2","#264A84",1203,615,65,113,178,38,74,132,"pokemon_icon_201_32.png","pokemon_icon_201_32.jpeg","#29343C","#999EA1",1665,238,41,52,60,153,158,161,134.985184372212,145.334097857316,2868,853,0.770760548239721,0.229239451760279,142.961718603676
"pokemon_icon_201_33_shiny.png","201","_33","pokemon_icon_201_33_shiny.jpeg","#4372B0","#274B84",955,504,67,114,176,39,75,132,"pokemon_icon_201_33.png","pokemon_icon_201_33.jpeg","#29343C","#9DA1A4",1333,204,41,52,60,157,161,164,134.074606096755,149.479095528438,2288,708,0.763684913217624,0.236315086782377,145.838782271552
"pokemon_icon_201_34_shiny.png","201","_34","pokemon_icon_201_34_shiny.jpeg","#4776B4","#284B84",777,537,71,118,180,40,75,132,"pokemon_icon_201_34.png","pokemon_icon_201_34.jpeg","#2A343C","#989EA1",1200,159,42,52,60,152,158,161,139.989285304269,142.386797140746,1977,696,0.739618406285073,0.260381593714927,141.762529187814
"pokemon_icon_201_35_shiny.png","201","_35","pokemon_icon_201_35_shiny.jpeg","#4373B2","#264B83",861,529,67,115,178,38,75,131,"pokemon_icon_201_35.png","pokemon_icon_201_35.jpeg","#29333B","#888D90",1241,201,41,51,59,136,141,144,137.59723834438,118.86547017532,2102,730,0.742231638418079,0.257768361581921,123.693927365791
"pokemon_icon_201_36_shiny.png","201","_36","pokemon_icon_201_36_shiny.jpeg","#305D9E","#869FBF",1225,217,48,93,158,134,159,191,"pokemon_icon_201_36.png","pokemon_icon_201_36.jpeg","#29333C","#8F9397",1256,192,41,51,60,143,147,151,106.850362657316,42.7200187265877,2481,409,0.858477508650519,0.141522491349481,51.7959047707634
"pokemon_icon_201_37_shiny.png","201","_37","pokemon_icon_201_37_shiny.jpeg","#4072B3","#284E86",940,567,64,114,179,40,78,134,"pokemon_icon_201_37.png","pokemon_icon_201_37.jpeg","#2B343B","#979B9D",1399,159,43,52,59,151,155,157,136.693086877135,137.036491490406,2339,726,0.763132137030995,0.236867862969005,136.955149973526
"pokemon_icon_201_38_shiny.png","201","_38","pokemon_icon_201_38_shiny.jpeg","#4175B6","#284E86",1003,542,65,117,182,40,78,134,"pokemon_icon_201_38.png","pokemon_icon_201_38.jpeg","#2C353C","#9C9FA1",1447,154,44,53,60,156,159,161,139.359247988786,144.034718037007,2450,696,0.778766687857597,0.221233312142403,143.000348312416
"pokemon_icon_202_00_11_shiny.png","202","_00_11","pokemon_icon_202_00_11_shiny.jpeg","#E58AD7","#43B3AD",12903,1628,229,138,215,67,179,173,"pokemon_icon_202_00_11.png","pokemon_icon_202_00_11.jpeg","#6BCAEC","#5990BC",9733,4937,107,202,236,89,144,188,139.359247988786,43.977266854592,22636,6565,0.775178932228348,0.224821067771652,65.4211456993571
"pokemon_icon_202_00_shiny.png","202","_00","pokemon_icon_202_00_shiny.jpeg","#F59AE9","#C975BA",8169,4607,245,154,233,201,117,186,"pokemon_icon_202_00.png","pokemon_icon_202_00.jpeg","#6FCCF0","#559ACC",8347,4538,111,204,240,85,154,204,143.195670325607,123.081273961558,16516,9145,0.643622617980593,0.356377382019407,130.249589878678
"pokemon_icon_202_01_11_shiny.png","202","_01_11","pokemon_icon_202_01_11_shiny.jpeg","#E589D5","#43B3AD",12900,1626,229,137,213,67,179,173,"pokemon_icon_202_01_11.png","pokemon_icon_202_01_11.jpeg","#62BBDF","#B6407C",13938,673,98,187,223,182,64,124,140.573824021402,169.855821213169,26838,2299,0.92109688711947,0.0789031128805299,167.54538048338
"pokemon_icon_202_01_shiny.png","202","_01","pokemon_icon_202_01_shiny.jpeg","#F59AE8","#C974B8",8075,4698,245,154,232,201,116,184,"pokemon_icon_202_01.png","pokemon_icon_202_01.jpeg","#6FCCF0","#5898CA",8220,4607,111,204,240,88,152,202,143.24803663576,119.954157910428,16295,9305,0.6365234375,0.3634765625,128.420936876804
"pokemon_icon_203_00_shiny.png","203","_00","pokemon_icon_203_00_shiny.jpeg","#E0860B","#51332D",5025,4321,224,134,11,81,51,45,"pokemon_icon_203_00.png","pokemon_icon_203_00.jpeg","#DE942C","#46271F",5615,3840,222,148,44,70,39,31,35.9026461420325,21.4709105535839,10640,8161,0.565927344290197,0.434072655709803,27.7353323469634
"pokemon_icon_203_01_shiny.png","203","_01","pokemon_icon_203_01_shiny.jpeg","#E2880A","#52342E",5168,4176,226,136,10,82,52,46,"pokemon_icon_203_01.png","pokemon_icon_203_01.jpeg","#DC952B","#452920",5751,3696,220,149,43,69,41,32,35.9722114972099,22.0454076850486,10919,7872,0.581076047043798,0.418923952956202,27.8796793900847
"pokemon_icon_204_00_shiny.png","204","_00","pokemon_icon_204_00_shiny.jpeg","#D19C3D","#84591D",1850,1379,209,156,61,132,89,29,"pokemon_icon_204_00.png","pokemon_icon_204_00.jpeg","#609087","#325152",1630,1588,96,144,135,50,81,82,135.606047062806,97.9642792042079,3480,2967,0.539785946952071,0.460214053047929,115.287549754303
"pokemon_icon_205_00_shiny.png","205","_00","pokemon_icon_205_00_shiny.jpeg","#C5AC5C","#7F6832",10033,9530,197,172,92,127,104,50,"pokemon_icon_205_00.png","pokemon_icon_205_00.jpeg","#AA9CAE","#862725",10462,6099,170,156,174,134,39,37,87.8009111570034,66.6558324529819,20495,15629,0.567351345365962,0.432648654634038,75.8042223064077
"pokemon_icon_206_00_shiny.png","206","_00","pokemon_icon_206_00_shiny.jpeg","#DAD072","#AA6968",4035,1793,218,208,114,170,105,104,"pokemon_icon_206_00.png","pokemon_icon_206_00.jpeg","#D9D573","#4E8374",3922,1698,217,213,115,78,131,116,5.19615242270663,96.3535157635672,7957,3491,0.695055904961565,0.304944095038435,68.5556160934987
"pokemon_icon_207_00_shiny.png","207","_00","pokemon_icon_207_00_shiny.jpeg","#9BA3EC","#6268BD",3974,2366,155,163,236,98,104,189,"pokemon_icon_207_00.png","pokemon_icon_207_00.jpeg","#DA89C0","#5F6EAA",5149,1116,218,137,192,95,110,170,81.1233628494283,20.1494416796099,9123,3482,0.723760412534708,0.276239587465292,36.9928525097017
"pokemon_icon_207_01_shiny.png","207","_01","pokemon_icon_207_01_shiny.jpeg","#9BA3EC","#6167BC",3734,2268,155,163,236,97,103,188,"pokemon_icon_207_01.png","pokemon_icon_207_01.jpeg","#D989BF","#5C6EAB",4868,1074,217,137,191,92,110,171,80.9011742807235,19.0525588832576,8602,3342,0.720194239785666,0.279805760214334,36.3581577327495
"pokemon_icon_208_00_shiny.png","208","_00","pokemon_icon_208_00_shiny.jpeg","#A9933B","#E3D371",10996,5083,169,147,59,227,211,113,"pokemon_icon_208_00.png","pokemon_icon_208_00.jpeg","#747C90","#B5C4D6",12005,3514,116,124,144,181,196,214,102.776456447963,111.991071072653,23001,8597,0.727925818089753,0.272074181910247,109.484012337022
"pokemon_icon_208_01_shiny.png","208","_01","pokemon_icon_208_01_shiny.jpeg","#A68F37","#D8C565",9570,6503,166,143,55,216,197,101,"pokemon_icon_208_01.png","pokemon_icon_208_01.jpeg","#6F778B","#9EAABD",9845,4711,111,119,139,158,170,189,103.232746742494,108.797977922386,19415,11214,0.633876391654968,0.366123608345032,106.76041540153
"pokemon_icon_209_00_shiny.png","209","_00","pokemon_icon_209_00_shiny.jpeg","#D0C0EE","#CA668D",3274,1001,208,192,238,202,102,141,"pokemon_icon_209_00.png","pokemon_icon_209_00.jpeg","#EC9BA3","#635352",3441,731,236,155,163,99,83,82,88.1929702413974,120.212312181407,6715,1732,0.794956789392684,0.205043210607316,113.646963508494
"pokemon_icon_210_00_shiny.png","210","_00","pokemon_icon_210_00_shiny.jpeg","#ECCDAF","#B0947B",11658,4115,236,205,175,176,148,123,"pokemon_icon_210_00.png","pokemon_icon_210_00.jpeg","#DDABCA","#4C3E44",12477,797,221,171,202,76,62,68,45.9347363114234,142.902064365775,24135,4912,0.830894756773505,0.169105243226495,126.50438077012
"pokemon_icon_211_00_shiny.png","211","_00","pokemon_icon_211_00_shiny.jpeg","#CF8ECA","#995692",3575,1381,207,142,202,153,86,146,"pokemon_icon_211_00.png","pokemon_icon_211_00.jpeg","#3B7470","#B1C592",2929,2343,59,116,112,177,197,146,175.157072366491,113.564959384486,6504,3724,0.635901447008213,0.364098552991787,135.990558596941
"pokemon_icon_212_00_shiny.png","212","_00","pokemon_icon_212_00_shiny.jpeg","#A4CB5A","#649F2F",8596,5736,164,203,90,100,159,47,"pokemon_icon_212_00.png","pokemon_icon_212_00.jpeg","#B84B49","#B4AAB5",12265,2291,184,75,73,180,170,181,130.663690442295,156.451270368764,20861,8027,0.722133757961783,0.277866242038217,149.285772443336
"pokemon_icon_212_01_shiny.png","212","_01","pokemon_icon_212_01_shiny.jpeg","#83B936","#AEBFA8",12219,2650,131,185,54,174,191,168,"pokemon_icon_212_01.png","pokemon_icon_212_01.jpeg","#B84B49","#B4AAB5",12557,2282,184,75,73,180,170,181,123.571841452655,25.4165300542777,24776,4932,0.833984112023697,0.166015887976303,41.7118712356697
"pokemon_icon_213_00_shiny.png","213","_00","pokemon_icon_213_00_shiny.jpeg","#E6C947","#3B7DD0",1520,771,230,201,71,59,125,208,"pokemon_icon_213_00.png","pokemon_icon_213_00.jpeg","#E7C952","#B94334",1760,756,231,201,82,185,67,52,11.0453610171873,208.748652690263,3280,1527,0.682338256708966,0.317661743291034,145.945880403018
"pokemon_icon_214_00_shiny.png","214","_00","pokemon_icon_214_00_shiny.jpeg","#ED89EF","#BE5CBD",7071,4971,237,137,239,190,92,189,"pokemon_icon_214_00.png","pokemon_icon_214_00.jpeg","#3E6183","#638DB0",7150,4963,62,97,131,99,141,176,209.497016685202,104.168133323008,14221,9934,0.588739391430346,0.411260608569654,147.485753994506
"pokemon_icon_214_01_shiny.png","214","_01","pokemon_icon_214_01_shiny.jpeg","#EC87EE","#BE5BBD",7044,4840,236,135,238,190,91,189,"pokemon_icon_214_01.png","pokemon_icon_214_01.jpeg","#3E6082","#618BAE",6985,4975,62,96,130,97,139,174,208.4730198371,105.726061120237,14029,9815,0.588366045965442,0.411633954034558,148.020198001885
"pokemon_icon_215_00_shiny.png","215","_00","pokemon_icon_215_00_shiny.jpeg","#EBA3C3","#C9857B",2208,1756,235,163,195,201,133,123,"pokemon_icon_215_00.png","pokemon_icon_215_00.jpeg","#416A83","#BD7B78",2633,1180,65,106,131,189,123,120,190.3811965505,15.9059737205869,4841,2936,0.622476533367622,0.377523466632378,81.7744646847921
"pokemon_icon_215_01_shiny.png","215","_01","pokemon_icon_215_01_shiny.jpeg","#E094BC","#C28D5F",2888,684,224,148,188,194,141,95,"pokemon_icon_215_01.png","pokemon_icon_215_01.jpeg","#416A83","#B88583",2634,871,65,106,131,184,133,131,174.051716452323,38.2099463490856,5522,1555,0.780274127455136,0.219725872544864,68.0578978130583
"pokemon_icon_216_00_shiny.png","216","_00","pokemon_icon_216_00_shiny.jpeg","#9DD181","#2E3924",2895,169,157,209,129,46,57,36,"pokemon_icon_216_00.png","pokemon_icon_216_00.jpeg","#E4A056","#3A2919",2892,157,228,160,86,58,41,25,96.3898334888073,22.8254244210267,5787,326,0.946671028954687,0.0533289710453133,26.7485386621679
"pokemon_icon_217_00_shiny.png","217","_00","pokemon_icon_217_00_shiny.jpeg","#6CB01A","#DAE58A",14610,3833,108,176,26,218,229,138,"pokemon_icon_217_00.png","pokemon_icon_217_00.jpeg","#A26D4B","#EBD287",14982,3276,162,109,75,235,210,135,99.025249305417,25.6709953059869,29592,7109,0.806299555870412,0.193700444129588,39.8797468844711
"pokemon_icon_217_01_shiny.png","217","_01","pokemon_icon_217_01_shiny.jpeg","#6DB11A","#DBE58B",14900,3743,109,177,26,219,229,139,"pokemon_icon_217_01.png","pokemon_icon_217_01.jpeg","#A36E4B","#ECD287",15230,3237,163,110,75,236,210,135,99.025249305417,25.8069758011279,30130,6980,0.8119105362436,0.1880894637564,39.5785616017191
"pokemon_icon_218_00_shiny.png","218","_00","pokemon_icon_218_00_shiny.jpeg","#8F8E89","#B4B4A8",2027,1468,143,142,137,180,180,168,"pokemon_icon_218_00.png","pokemon_icon_218_00.jpeg","#D95D46","#E9B484",2849,781,217,93,70,233,180,132,111.202517957104,64.0702739185654,4876,2249,0.684350877192982,0.315649122807018,78.9475254052563
"pokemon_icon_219_00_shiny.png","219","_00","pokemon_icon_219_00_shiny.jpeg","#C67CC7","#88492F",5755,2893,198,124,199,136,73,47,"pokemon_icon_219_00.png","pokemon_icon_219_00.jpeg","#CC5744","#76768E",6025,2615,204,87,68,118,118,142,136.257109906236,106.648956863159,11780,5508,0.681397501156872,0.318602498843128,116.082188408813
"pokemon_icon_220_00_shiny.png","220","_00","pokemon_icon_220_00_shiny.jpeg","#C9E0B4","#7A906F",1606,1604,201,224,180,122,144,111,"pokemon_icon_220_00.png","pokemon_icon_220_00.jpeg","#C99A79","#5E331F",2314,903,201,154,121,94,51,31,91.5478017212866,125.829249381851,3920,2507,0.609926871012914,0.390073128987086,112.456977826688
