"jpeg_img","colour_1","colour_2","colour_3","colour_1_count","colour_2_count","colour_3_count"
"pokemon_icon_434_00_shiny.jpeg","#FFFFFF","#93264B","#F1CBC7",55050,7659,2827
"pokemon_icon_435_00.jpeg","#FFFFFE","#4C364F","#BBA68D",52270,9403,3863
"pokemon_icon_435_00_shiny.jpeg","#FFFFFE","#8E2644","#CEA492",51643,9435,4458
"pokemon_icon_436_00.jpeg","#FFFFFF","#215667","#418799",62478,1843,1215
"pokemon_icon_436_00_shiny.jpeg","#FFFFFF","#305B2E","#5B8C50",62458,1899,1179
"pokemon_icon_437_00.jpeg","#FDFEFE","#72A4A1","#3F696F",39041,13293,13202
"pokemon_icon_437_00_shiny.jpeg","#FEFEFD","#4F674A","#8C9D75",39058,13955,12523
"pokemon_icon_438_00.jpeg","#FFFFFF","#AD8A59","#4EAA6E",62518,1771,1247
"pokemon_icon_438_00_shiny.jpeg","#FFFFFF","#B5A455","#BF2568",62565,1763,1208
"pokemon_icon_439_00.jpeg","#FFFEFF","#204460","#C6A9BB",61930,2228,1378
"pokemon_icon_439_00_shiny.jpeg","#FFFEFF","#316F56","#C3A8BA",62019,2287,1230
"pokemon_icon_440_00.jpeg","#FFFFFF","#E6BBC6","#BE7789",62184,1861,1491
"pokemon_icon_440_00_shiny.jpeg","#FFFFFF","#E7BADA","#B676AE",62007,2099,1430
"pokemon_icon_441_00.jpeg","#FFFFFF","#3C5157","#C4AC6F",62847,1919,770
"pokemon_icon_441_00_shiny.jpeg","#FFFFFF","#3D3F6D","#C7A567",62882,1722,932
"pokemon_icon_442_00.jpeg","#FFFFFF","#D68DAF","#74B84E",39332,20714,5490
"pokemon_icon_442_00_shiny.jpeg","#FFFFFF","#89BECA","#C75DB7",39442,19988,6106
"pokemon_icon_443_00.jpeg","#FFFFFF","#6F94A5","#824A3A",60844,3918,774
"pokemon_icon_443_00_shiny.jpeg","#FFFFFF","#428DC0","#AA9655",60777,3722,1037
"pokemon_icon_443_01.jpeg","#FFFFFF","#6E93A4","#814A3A",60822,3939,775
"pokemon_icon_443_01_shiny.jpeg","#FFFFFF","#428DC0","#A99555",60766,3730,1040
"pokemon_icon_444_00.jpeg","#FEFEFE","#6772A7","#CC6142",54714,9605,1217
"pokemon_icon_444_00_shiny.jpeg","#FEFEFE","#4B55BD","#D97B38",54861,9460,1215
"pokemon_icon_444_01.jpeg","#FEFEFE","#6772A6","#CB6142",54690,9628,1218
"pokemon_icon_444_01_shiny.jpeg","#FEFEFE","#4B55BD","#D97C38",54833,9488,1215
"pokemon_icon_445_00.jpeg","#FEFEFE","#525982","#C9763E",48441,14546,2549
"pokemon_icon_445_00_shiny.jpeg","#FEFEFE","#4E5E70","#CD8C3A",48419,14584,2533
"pokemon_icon_445_01.jpeg","#FEFEFE","#525982","#C8763E",48336,14650,2550
"pokemon_icon_445_01_shiny.jpeg","#FEFEFE","#4F5E71","#CD8C3A",48309,14691,2536
"pokemon_icon_446_00.jpeg","#FFFFFF","#5083AA","#A9B5BB",60345,4130,1061
"pokemon_icon_446_00_shiny.jpeg","#FFFFFF","#4075C9","#ACB6BF",60381,4186,969
"pokemon_icon_447_00.jpeg","#FFFFFF","#546267","#77ABC2",60981,2534,2021
"pokemon_icon_447_00_shiny.jpeg","#FFFFFF","#566767","#D2D071",60939,2368,2229
"pokemon_icon_448_00.jpeg","#FFFFFE","#4F5A5F","#75A2B6",57427,4745,3364
"pokemon_icon_448_00_shiny.jpeg","#FFFFFF","#516669","#C9CD79",56966,4622,3948
"pokemon_icon_449_00.jpeg","#FFFFFF","#D5BD68","#825B29",57183,5403,2950
"pokemon_icon_449_00_shiny.jpeg","#FFFFFF","#D4C376","#8A7F3A",57183,4881,3472
"pokemon_icon_449_01.jpeg","#FFFFFF","#835726","#D3BC6B",57201,5761,2574
"pokemon_icon_449_01_shiny.jpeg","#FFFFFF","#887E36","#D8CB7D",57193,6042,2301
"pokemon_icon_450_00.jpeg","#FEFEFD","#645C50","#BAA150",37977,17633,9926
"pokemon_icon_450_00_shiny.jpeg","#FEFEFD","#5D593B","#B4B659",37952,18095,9489
"pokemon_icon_450_01.jpeg","#FEFEFE","#767371","#53514C",38060,17915,9561
"pokemon_icon_450_01_shiny.jpeg","#FEFEFD","#6B6E48","#4F4F33",38089,16802,10645
"pokemon_icon_451_00.jpeg","#FFFFFF","#8B96C9","#43497E",58523,4277,2736
"pokemon_icon_451_00_shiny.jpeg","#FEFEFE","#CD5F65","#8D1913",58934,4207,2395
"pokemon_icon_452_00.jpeg","#FEFEFE","#AE7EA8","#784173",49989,8469,7078
"pokemon_icon_452_00_shiny.jpeg","#FDFDFD","#B37686","#853A4D",50086,8663,6787
"pokemon_icon_453_00.jpeg","#FFFFFF","#6B84B9","#444856",62379,1737,1420
"pokemon_icon_453_00_16.jpeg","#FFFFFF","#43454E","#697FAF",62133,1809,1594
"pokemon_icon_453_00_16_shiny.jpeg","#FFFFFF","#74A598","#434947",62133,1715,1688
"pokemon_icon_453_00_shiny.jpeg","#FFFFFF","#78B3A2","#475451",62391,1712,1433
"pokemon_icon_453_01.jpeg","#FFFFFF","#6680BC","#4C4A4B",62480,2004,1052
"pokemon_icon_453_01_16.jpeg","#FFFFFF","#657CB5","#484648",62234,1789,1513
"pokemon_icon_453_01_16_shiny.jpeg","#FFFFFF","#6DA499","#434544",62145,1899,1492
"pokemon_icon_453_01_shiny.jpeg","#FFFFFF","#6EAA9E","#464A49",62404,2077,1055
"pokemon_icon_454_00.jpeg","#FEFEFE","#6189BC","#98544D",50654,10436,4446
"pokemon_icon_454_00_shiny.jpeg","#FEFEFE","#70B9C7","#8B5584",50557,10292,4687
"pokemon_icon_454_01.jpeg","#FEFEFE","#618ABD","#8F514B",50790,10627,4119
"pokemon_icon_454_01_shiny.jpeg","#FEFFFE","#70B9C8","#83547E",50690,10482,4364
"pokemon_icon_455_00.jpeg","#FFFFFF","#C1DB84","#838C46",52774,7294,5468
"pokemon_icon_455_00_shiny.jpeg","#FFFFFE","#CBD86E","#B08733",52801,7413,5322
"pokemon_icon_456_00.jpeg","#FFFFFF","#9DAFBF","#34464E",62741,1699,1096
"pokemon_icon_456_00_shiny.jpeg","#FFFFFF","#DAB093","#58462F",62592,1839,1105
"pokemon_icon_456_01.jpeg","#FFFFFF","#9FAFBF","#34464E",62604,1836,1096
"pokemon_icon_456_01_shiny.jpeg","#FFFFFF","#DBAF94","#58462F",62449,1979,1108
"pokemon_icon_457_00.jpeg","#FDFFFE","#314A54","#79D6D4",54331,6894,4311
"pokemon_icon_457_00_shiny.jpeg","#FFFFFE","#5A4630","#EACFA9",53788,6927,4821
"pokemon_icon_457_01.jpeg","#FDFFFE","#314A54","#79D6D4",54137,6893,4506
"pokemon_icon_457_01_shiny.jpeg","#FFFFFE","#5A4630","#EACFA9",53560,6929,5047
"pokemon_icon_458_00.jpeg","#FFFFFF","#2569A9","#7BB1CF",61753,2297,1486
"pokemon_icon_458_00_shiny.jpeg","#FFFFFF","#1C8791","#77B5C2",61599,2552,1385
"pokemon_icon_459_00.jpeg","#FDFEFE","#63685C","#92A79C",58302,3770,3464
"pokemon_icon_459_00_shiny.jpeg","#FCFDFE","#70785C","#4B7FA9",58815,3610,3111
"pokemon_icon_459_01.jpeg","#FEFEFF","#73897D","#C3D1D7",58612,4641,2283
"pokemon_icon_459_01_shiny.jpeg","#FEFEFF","#597F8F","#BFCCD1",58809,4537,2190
"pokemon_icon_460_00.jpeg","#FBFDFE","#628E88","#C0CED7",53291,6504,5741
"pokemon_icon_460_00_shiny.jpeg","#FBFDFE","#3774A7","#BFCAD8",53458,6414,5664
"pokemon_icon_460_01.jpeg","#FBFDFE","#628E88","#C0CDD7",53573,6500,5463
"pokemon_icon_460_01_shiny.jpeg","#FBFDFE","#3774A7","#BFCAD8",53721,6415,5400
"pokemon_icon_461_00.jpeg","#FEFEFE","#AF3447","#446578",56830,5212,3494
"pokemon_icon_461_00_shiny.jpeg","#FEFEFE","#E7C639","#A94E61",56758,4757,4021
"pokemon_icon_461_01.jpeg","#FEFEFE","#AF3447","#446578",57145,4904,3487
"pokemon_icon_461_01_shiny.jpeg","#FEFEFE","#E7C638","#A94D63",57068,4516,3952
"pokemon_icon_462_00.jpeg","#FDFEFE","#9EA9B0","#575351",52804,7620,5112
"pokemon_icon_462_00_shiny.jpeg","#FEFEFE","#ADAFB6","#594E4F",53154,7353,5029
"pokemon_icon_463_00.jpeg","#FFFEFF","#E58E93","#BC6272",49001,8753,7782
"pokemon_icon_463_00_shiny.jpeg","#FFFFFE","#ECD578","#BDA856",48927,9641,6968
"pokemon_icon_464_00.jpeg","#FDFCFB","#897A74","#D76D1A",34405,21082,10049
"pokemon_icon_464_00_shiny.jpeg","#FDFDFB","#84856B","#CEB40C",34405,21151,9980
"pokemon_icon_464_01.jpeg","#FDFCFB","#897A74","#D76D1A",34419,21074,10043
"pokemon_icon_464_01_shiny.jpeg","#FDFDFB","#84856B","#CEB40C",34430,21125,9981
"pokemon_icon_465_00.jpeg","#FEFFFE","#7099C6","#51648B",46159,12483,6894
"pokemon_icon_465_00_shiny.jpeg","#FFFFFF","#4C9E44","#C58675",45954,17719,1863
"pokemon_icon_465_01.jpeg","#FEFEFE","#7B9AC4","#536688",46315,12225,6996
"pokemon_icon_465_01_shiny.jpeg","#FFFFFF","#4DA246","#D08377",45948,17062,2526
"pokemon_icon_466_00.jpeg","#FFFFFE","#E6CF77","#4B473E",44335,14313,6888
"pokemon_icon_466_00_shiny.jpeg","#FEFFFE","#E4BA6F","#4D463C",44520,13778,7238
"pokemon_icon_467_00.jpeg","#FEFEFE","#F09446","#88442B",40502,18013,7021
"pokemon_icon_467_00_shiny.jpeg","#FEFBFD","#EE8094","#7E444B",42951,16474,6111
"pokemon_icon_468_00.jpeg","#FEFFFF","#CBE0E3","#93ABB8",54021,6794,4721
"pokemon_icon_468_00_shiny.jpeg","#FEFEFC","#C5C7B3","#7B5C61",56759,7925,852
"pokemon_icon_469_00.jpeg","#FFFFFF","#66603F","#D3C5C0",61041,2303,2192
"pokemon_icon_469_00_shiny.jpeg","#FFFFFF","#CDC0C8","#5C5772",61067,2309,2160
"pokemon_icon_470_00.jpeg","#FFFFFF","#CFD29F","#8DAA75",57022,4520,3994
"pokemon_icon_470_00_07.jpeg","#FFFFFF","#B5CA98","#8B844C",57277,6766,1493
"pokemon_icon_470_00_07_shiny.jpeg","#FFFFFF","#C9B47D","#6DAD65",57153,4469,3914
"pokemon_icon_470_00_shiny.jpeg","#FFFFFF","#CBB57C","#6EAD66",57039,4505,3992
"pokemon_icon_471_00.jpeg","#FEFFFF","#90C3C5","#2B7885",58897,3611,3028
"pokemon_icon_471_00_07.jpeg","#FEFFFF","#96C4C6","#2C7885",58900,3616,3020
"pokemon_icon_471_00_07_shiny.jpeg","#FEFFFF","#A2C2CE","#2F6C97",59124,3700,2712
"pokemon_icon_471_00_shiny.jpeg","#FEFFFF","#9BC2CF","#2E6B97",59158,3698,2680
"pokemon_icon_472_00.jpeg","#FFFFFF","#9E9DC8","#554852",50428,9720,5388
"pokemon_icon_472_00_shiny.jpeg","#FEFFFF","#8AB1C8","#393F3D",50394,10676,4466
"pokemon_icon_473_00.jpeg","#FEFDFB","#865A2E","#CCC0A1",38714,15276,11546
"pokemon_icon_473_00_shiny.jpeg","#FEFDFB","#646A26","#C3CBA3",38670,15491,11375
"pokemon_icon_473_01.jpeg","#FEFDFB","#855A2E","#CCC0A0",39291,15707,10538
"pokemon_icon_473_01_shiny.jpeg","#FEFEFB","#636A26","#C2CCA2",39268,15931,10337
"pokemon_icon_474_00.jpeg","#FFFFFF","#497AB7","#B14655",61118,2583,1835
"pokemon_icon_474_00_shiny.jpeg","#FFFFFF","#A394B8","#2E51CC",61287,2562,1687
"pokemon_icon_475_00.jpeg","#FEFEFE","#438D62","#C4CCC9",59850,3234,2452
"pokemon_icon_475_00_shiny.jpeg","#FEFEFF","#577194","#CCCDD2",60162,3300,2074
"pokemon_icon_476_00.jpeg","#FDFEFE","#4F6176","#B87E7B",44589,11536,9411
"pokemon_icon_476_00_shiny.jpeg","#FFFEFD","#C78463","#473731",44169,16043,5324
"pokemon_icon_477_00.jpeg","#FFFFFF","#605D4D","#CFCBA1",47003,11090,7443
"pokemon_icon_477_00_shiny.jpeg","#FFFFFD","#455966","#B4BCAF",48153,10899,6484
"pokemon_icon_478_00.jpeg","#FEFEFE","#B8D0DB","#8A5E62",58401,4920,2215
"pokemon_icon_478_00_shiny.jpeg","#FEFEFE","#B6C9D5","#805885",58666,4499,2371
"pokemon_icon_479_00.jpeg","#FFFFFF","#A3D4D3","#DC7248",62890,1773,873
"pokemon_icon_479_00_shiny.jpeg","#FFFFFF","#E9C7B1","#D4355A",62852,1790,894
"pokemon_icon_479_11.jpeg","#FFFFFF","#9FD2D3","#D5684D",63053,1581,902
"pokemon_icon_479_11_shiny.jpeg","#FFFFFF","#E9C5AB","#D33459",63023,1614,899
"pokemon_icon_479_12.jpeg","#FFFEFE","#DC6A55","#583633",57876,6229,1431
"pokemon_icon_479_12_shiny.jpeg","#FFFFFF","#AC3A55","#EDC3A8",57767,4267,3502
"pokemon_icon_479_13.jpeg","#FFFFFF","#D25E41","#469AB4",57566,4543,3427
"pokemon_icon_479_13_shiny.jpeg","#FFFFFF","#C93256","#E6BCA3",57555,4694,3287
"pokemon_icon_479_14.jpeg","#FFFFFF","#E96644","#92759C",55217,5774,4545
"pokemon_icon_479_14_shiny.jpeg","#FEFBF9","#E8355E","#643644",59035,5716,785
"pokemon_icon_479_15.jpeg","#FFFFFF","#E9CC77","#AE533B",60044,3344,2148
"pokemon_icon_479_15_shiny.jpeg","#FFFFFF","#EAC1A4","#AF354D",60038,3127,2371
"pokemon_icon_479_16.jpeg","#FFFFFE","#C89951","#5C3E38",59645,4684,1207
"pokemon_icon_479_16_shiny.jpeg","#FFFFFF","#B23652","#E6BCA6",59585,3487,2464
"pokemon_icon_480_00.jpeg","#FEFFFF","#9EA09E","#EBD57D",61690,2212,1634
"pokemon_icon_480_00_shiny.jpeg","#FFFFFF","#CB944F","#F3E598",60131,2877,2528
"pokemon_icon_481_00.jpeg","#FEFFFF","#D1AAC2","#9D7993",60247,3130,2159
"pokemon_icon_481_00_shiny.jpeg","#FFFFFF","#C66163","#EBD595",59113,3427,2996
"pokemon_icon_482_00.jpeg","#FFFFFF","#97BFD3","#758898",60459,3369,1708
"pokemon_icon_482_00_shiny.jpeg","#FFFFFF","#E8C785","#6A8EDC",60105,3540,1891
"pokemon_icon_483_00.jpeg","#FCFDFE","#325176","#98B9CF",47349,9712,8475
"pokemon_icon_483_00_shiny.jpeg","#FDFEFD","#367C6E","#AFCCB6",46774,9661,9101
"pokemon_icon_484_00.jpeg","#FCFCFC","#BAB3BA","#785E77",46653,12453,6430
"pokemon_icon_484_00_shiny.jpeg","#FDFAFC","#C6AAB8","#805566",47020,12414,6102
"pokemon_icon_485_00.jpeg","#FEFEFE","#A7AAA8","#6D402D",48217,9171,8148
"pokemon_icon_485_00_shiny.jpeg","#FFFEFE","#BFB18F","#84351B",48132,9340,8064
"pokemon_icon_486_00.jpeg","#FAFBFB","#D5BE6E","#345B44",50208,9884,5444
"pokemon_icon_486_00_shiny.jpeg","#F8FBFC","#6480A2","#2A4039",50079,11570,3887
"pokemon_icon_487_00.jpeg","#FDFDFD","#B8A684","#534641",38416,15191,11929
"pokemon_icon_487_00_shiny.jpeg","#FDFDFB","#ACAC9F","#414241",40441,15428,9667
"pokemon_icon_487_11.jpeg","#FEFEFD","#B4A280","#514543",41981,12525,11030
"pokemon_icon_487_11_shiny.jpeg","#FDFDFC","#ADAD9F","#414241",43872,13334,8330
"pokemon_icon_487_12.jpeg","#FEFEFE","#514445","#CDBB7C",47976,12259,5301
"pokemon_icon_487_12_shiny.jpeg","#FDFEFD","#444344","#A5AFAA",48875,11121,5540
"pokemon_icon_488_00.jpeg","#FFFEFF","#B79D86","#EDC8D3",56437,4645,4454
"pokemon_icon_488_00_shiny.jpeg","#FEFFFC","#D2D6A2","#767485",57397,5441,2698
"pokemon_icon_489_00.jpeg","#FFFFFF","#56ADC9","#376583",63223,1983,330
"pokemon_icon_489_00_shiny.jpeg","#FFFFFF","#4A8D8C","#87D1CC",63064,1726,746
"pokemon_icon_490_00.jpeg","#FFFFFF","#65BAD4","#4E85A0",62168,2233,1135
"pokemon_icon_490_00_shiny.jpeg","#FFFFFF","#6BC6B6","#4B9485",62253,1960,1323
"pokemon_icon_491_00.jpeg","#FEFEFE","#4C4947","#B58B85",53565,9945,2026
"pokemon_icon_491_00_shiny.jpeg","#FEFEFE","#352655","#AB6F93",53803,9694,2039
"pokemon_icon_492_00.jpeg","#FFFFFF","#B0B67A","#4F7E3C",63458,1533,545
"pokemon_icon_492_00_shiny.jpeg","#FFFFFF","#6FD6B9","#7D7C64",63483,1263,790
"pokemon_icon_492_11.jpeg","#FFFFFF","#B0B67A","#4F7E3C",63458,1536,542
"pokemon_icon_492_11_shiny.jpeg","#FFFFFF","#6ED6B9","#7D7C64",63483,1263,790
"pokemon_icon_492_12.jpeg","#FFFFFF","#C3C9BF","#949053",62971,1348,1217
"pokemon_icon_492_12_shiny.jpeg","#FFFFFF","#90D1BB","#A65245",63274,1858,404
"pokemon_icon_493_00.jpeg","#FEFEFE","#BBBDBF","#958E3B",53079,8236,4221
"pokemon_icon_493_00_shiny.jpeg","#FFFFFE","#CCC666","#5E643B",51472,12049,2015
"pokemon_icon_493_12.jpeg","#FEFEFE","#BABBC0","#9C6344",53145,8128,4263
"pokemon_icon_493_12_shiny.jpeg","#FFFFFE","#D1CA75","#99683E",51343,9597,4596
"pokemon_icon_493_13.jpeg","#FEFEFE","#B8BDC9","#6371A2",53021,8335,4180
"pokemon_icon_493_13_shiny.jpeg","#FEFFFE","#CCC974","#6575A5",51568,9672,4296
"pokemon_icon_493_14.jpeg","#FEFEFE","#BDB9C5","#875285",53059,8268,4209
"pokemon_icon_493_14_shiny.jpeg","#FFFEFE","#CDC975","#8D5381",51541,9667,4328
"pokemon_icon_493_15.jpeg","#FEFEFE","#B9BBBF","#956935",53176,8183,4177
"pokemon_icon_493_15_shiny.jpeg","#FFFFFE","#D0CB76","#956F31",51331,9526,4679
"pokemon_icon_493_16.jpeg","#FEFEFE","#BBBDBF","#7E7455",53127,8253,4156
"pokemon_icon_493_16_shiny.jpeg","#FFFFFE","#CFCC77","#82794B",51334,9608,4594
"pokemon_icon_493_17.jpeg","#FEFEFE","#B9BBBF","#607940",53180,8208,4148
"pokemon_icon_493_17_shiny.jpeg","#FFFFFE","#CCCA75","#647939",51349,9884,4303
"pokemon_icon_493_18.jpeg","#FEFEFE","#BABBC5","#74519B",53107,8045,4384
"pokemon_icon_493_18_shiny.jpeg","#FFFFFE","#CCC874","#765198",51511,9659,4366
"pokemon_icon_493_19.jpeg","#FEFEFE","#B0B6BF","#5D636D",53580,9606,2350
"pokemon_icon_493_19_shiny.jpeg","#FEFFFE","#CCCA79","#717A7A",51629,9931,3976
"pokemon_icon_493_20.jpeg","#FEFEFE","#BBBBC0","#AC5F53",53110,8159,4267
"pokemon_icon_493_20_shiny.jpeg","#FFFFFE","#D2CA77","#A7654A",51334,9587,4615
"pokemon_icon_493_21.jpeg","#FEFEFE","#B6BDC4","#347DAA",53101,8194,4241
"pokemon_icon_493_21_shiny.jpeg","#FEFFFE","#CBC974","#3681A6",51480,9675,4381
"pokemon_icon_493_22.jpeg","#FEFEFE","#B7BDBE","#4B953D",53163,8166,4207
"pokemon_icon_493_22_shiny.jpeg","#FFFFFE","#CBCB74","#4F9437",51340,9845,4351
"pokemon_icon_493_23.jpeg","#FEFEFE","#BBBDBF","#A48D34",53083,8190,4263
"pokemon_icon_493_23_shiny.jpeg","#FFFFFE","#D4D076","#A08E36",51306,8943,5287
"pokemon_icon_493_24.jpeg","#FEFEFE","#BCBAC1","#945565",53115,8194,4227
"pokemon_icon_493_24_shiny.jpeg","#FFFFFE","#D0C978","#965A5A",51343,9651,4542
"pokemon_icon_493_25.jpeg","#FEFEFE","#ADBDC9","#4E7999",53349,9734,2453
"pokemon_icon_493_25_shiny.jpeg","#FEFFFE","#CBC974","#6094AE",51772,9747,4017
"pokemon_icon_493_26.jpeg","#FEFEFE","#BAB9C5","#67548A",53096,8266,4174
"pokemon_icon_493_26_shiny.jpeg","#FFFFFE","#CCC975","#6D5589",51511,9671,4354
"pokemon_icon_493_27.jpeg","#FEFEFE","#B8BBC1","#545155",53170,8103,4263
"pokemon_icon_493_27_shiny.jpeg","#FFFFFE","#CCC875","#55534F",51380,9832,4324
"pokemon_icon_493_28.jpeg","#FEFEFE","#C5B8C2","#A3677F",53065,9168,3303
"pokemon_icon_493_28_shiny.jpeg","#FFFEFE","#D8C683","#A87A63",51527,9661,4348
"pokemon_icon_494_00.jpeg","#FFFFFF","#D58653","#E4D499",62866,1353,1317
"pokemon_icon_494_00_shiny.jpeg","#FFFFFF","#D3583F","#BDBCC1",63463,1081,992
"pokemon_icon_495_00.jpeg","#FFFFFF","#5D994A","#C6CA85",63416,1273,847
"pokemon_icon_495_00_shiny.jpeg","#FFFFFF","#2C887D","#B6C78D",63438,1253,845
"pokemon_icon_496_00.jpeg","#FFFFFF","#CECE7F","#63A24F",63056,1320,1160
"pokemon_icon_496_00_shiny.jpeg","#FFFFFF","#B9B188","#3C8E90",63258,1190,1088
"pokemon_icon_497_00.jpeg","#FFFFFE","#9FBE79","#107C3E",57063,4549,3924
"pokemon_icon_497_00_shiny.jpeg","#FEFFFE","#AFDB7C","#437284",57284,4183,4069
"pokemon_icon_498_00.jpeg","#FFFFFF","#C67137","#4E3D34",61057,2844,1635
"pokemon_icon_498_00_shiny.jpeg","#FFFFFF","#80482C","#C69A47",61032,2436,2068
"pokemon_icon_499_00.jpeg","#FFFFFF","#583D32","#DD873D",58543,3613,3380
"pokemon_icon_499_00_shiny.jpeg","#FFFFFF","#453A43","#DF9A41",58584,3937,3015
"pokemon_icon_500_00.jpeg","#FEFDFD","#52362B","#EA9D41",39748,14247,11541
"pokemon_icon_500_00_shiny.jpeg","#FEFEFE","#4A3E3C","#9DB3B6",39504,14608,11424
"pokemon_icon_501_00.jpeg","#FFFFFE","#96B6B5","#526C7B",62547,1980,1009
"pokemon_icon_501_00_shiny.jpeg","#FFFFFE","#9DB3C0","#517391",62604,1783,1149
"pokemon_icon_502_00.jpeg","#FFFFFF","#98CCCF","#4A6C89",59391,3310,2835
"pokemon_icon_502_00_shiny.jpeg","#FFFFFF","#6FC7B5","#676579",59513,3223,2800
"pokemon_icon_503_00.jpeg","#FEFEFE","#2F558A","#A4A38A",50990,8403,6143
"pokemon_icon_503_00_shiny.jpeg","#FEFEFE","#1E304A","#AD907C",50872,7988,6676
"pokemon_icon_504_00.jpeg","#FFFFFF","#8B6B44","#CAB79F",61803,2271,1462
"pokemon_icon_504_00_shiny.jpeg","#FFFFFF","#6C604A","#C8B483",61783,2291,1462
"pokemon_icon_505_00.jpeg","#FEFEFE","#76372A","#D1AE58",60536,2781,2219
"pokemon_icon_505_00_shiny.jpeg","#FFFFFE","#7B374F","#8DBA7D",60205,2784,2547
"pokemon_icon_506_00.jpeg","#FFFFFF","#E9CD96","#B67D5C",62002,1812,1722
"pokemon_icon_506_00_shiny.jpeg","#FFFFFF","#EADE94","#B5915A",61986,1870,1680
"pokemon_icon_507_00.jpeg","#FFFFFE","#CB9572","#424462",60431,2897,2208
"pokemon_icon_507_00_shiny.jpeg","#FFFFFE","#D3AE7D","#7F746A",60140,2713,2683
"pokemon_icon_508_00.jpeg","#FFFFFE","#D5B88E","#555153",52435,7185,5916
"pokemon_icon_508_00_shiny.jpeg","#FFFFFE","#C99C61","#3F4837",52278,9367,3891
"pokemon_icon_509_00.jpeg","#FFFFFF","#6D507F","#C6ACB0",61932,2795,809
"pokemon_icon_509_00_shiny.jpeg","#FFFFFF","#4E5C87","#B3ADBB",61942,2768,826
"pokemon_icon_510_00.jpeg","#FFFFFF","#664875","#D3A76B",56545,6143,2848
"pokemon_icon_510_00_shiny.jpeg","#FFFFFF","#703432","#D6AD7C",56503,6006,3027
"pokemon_icon_511_00.jpeg","#FFFFFF","#449E61","#B5C886",60708,3161,1667
"pokemon_icon_511_00_shiny.jpeg","#FFFFFF","#60A446","#CCD47B",60680,3530,1326
"pokemon_icon_512_00.jpeg","#FFFFFF","#429B5F","#C3CF8F",54817,7234,3485
"pokemon_icon_512_00_shiny.jpeg","#FFFFFF","#3A8669","#CEC890",54753,7644,3139
"pokemon_icon_513_00.jpeg","#FFFFFF","#EC966E","#B65948",61139,3012,1385
"pokemon_icon_513_00_shiny.jpeg","#FFFFFF","#DE8B3E","#E5C38D",61045,3254,1237
"pokemon_icon_514_00.jpeg","#FFFFFF","#D46C55","#EDC990",56407,6222,2907
"pokemon_icon_514_00_shiny.jpeg","#FFFFFF","#CD5B55","#EEC089",56503,6053,2980
"pokemon_icon_515_00.jpeg","#FFFFFF","#51ABBC","#E3CC86",60529,3558,1449
"pokemon_icon_515_00_shiny.jpeg","#FFFFFF","#3EB69D","#D7C9A0",60644,3024,1868
"pokemon_icon_516_00.jpeg","#FFFFFF","#4CABBD","#E1CA80",55644,6458,3434
"pokemon_icon_516_00_shiny.jpeg","#FFFFFF","#637DD0","#DCB87B",55698,6438,3400
"pokemon_icon_517_00.jpeg","#FFFFFF","#AA6785","#EEB5C2",60398,2638,2500
"pokemon_icon_517_00_shiny.jpeg","#FFFFFF","#F1E37E","#A99B47",60294,2630,2612
"pokemon_icon_518_00.jpeg","#FFFEFE","#ECA2BC","#966694",49074,9469,6993
"pokemon_icon_518_00_shiny.jpeg","#FFFFFF","#6D61AD","#E4A7C4",48520,11379,5637
"pokemon_icon_519_00.jpeg","#FFFFFF","#A7A5A5","#403F3E",63147,1580,809
"pokemon_icon_519_00_shiny.jpeg","#FFFFFF","#ADACAD","#4F5361",63087,1417,1032
"pokemon_icon_520_00.jpeg","#FEFEFE","#898A92","#39363B",61630,2318,1588
"pokemon_icon_520_00_shiny.jpeg","#FFFFFF","#4F7B53","#ADE2A4",60189,2985,2362
"pokemon_icon_521_00.jpeg","#FEFEFE","#888D95","#3A514A",57115,4719,3702
"pokemon_icon_521_00_shiny.jpeg","#FFFFFE","#A3A398","#494D43",57107,4561,3868
"pokemon_icon_521_01.jpeg","#FFFFFF","#878C8F","#4D463C",57312,4716,3508
"pokemon_icon_521_01_shiny.jpeg","#FFFFFE","#A6A17F","#664E2E",57474,4715,3347
"pokemon_icon_522_00.jpeg","#FFFFFF","#48494C","#C1C2C8",61682,2609,1245
"pokemon_icon_522_00_shiny.jpeg","#FFFFFF","#304662","#C0C3C9",61632,2594,1310
"pokemon_icon_523_00.jpeg","#FEFEFE","#3F4042","#C4C7D1",49908,10037,5591
"pokemon_icon_523_00_shiny.jpeg","#FEFEFF","#534161","#CBC9D5",49607,10172,5757
"pokemon_icon_524_00.jpeg","#FFFFFF","#353F59","#B89B58",62615,1985,936
"pokemon_icon_524_00_shiny.jpeg","#FFFFFF","#5D4466","#E37426",62650,2609,277
"pokemon_icon_525_00.jpeg","#FFFFFF","#35415D","#BE6540",54322,8565,2649
"pokemon_icon_525_00_shiny.jpeg","#FFFFFF","#4B3969","#42B7C1",54294,8844,2398
"pokemon_icon_526_00.jpeg","#FEFEFE","#434A68","#D45C4C",39057,15681,10798
"pokemon_icon_526_00_shiny.jpeg","#FEFFFF","#48426A","#4FC6C5",38989,15972,10575
"pokemon_icon_527_00.jpeg","#FFFFFF","#93ABC6","#292636",61736,3031,769
"pokemon_icon_527_00_shiny.jpeg","#FFFFFF","#9FBC86","#292B36",61702,3054,780
